,flu symptoms,fever,cough,sore throat,influenza
0,-0.2255211655154048,-0.052636327871523496,-0.30638234142077947,-0.21601810018490933,-0.06947710359706998
1,0.08542346595531158,0.10397032273025775,-0.028859138179176888,0.005472648216738254,0.2569817047018927
2,0.3813892698083631,0.15768759529276852,0.2546813387040094,0.20725008437694933,0.49179779784629796
3,0.5278941527786747,0.1358842008367087,0.4131336685150873,0.23520810445238188,0.552726334518965
4,0.5999190527431366,0.13926221482964687,0.4305416188069746,0.22665565089517364,0.5249382472058498
5,0.5902398635129119,0.1612122764159583,0.3495494687018524,0.1701119835568019,0.4115638379964099
6,0.45993839208549536,0.12628890739145426,0.11552555360961757,-0.022295782814161665,0.23003536701718988
7,0.10570254992418388,0.0963666181403985,-0.04084155703231308,-0.1281489664237805,0.027490663177628237
8,-0.04997289213391673,0.25007074488062214,0.11855288456734872,0.12385895850158317,0.10626851854207917
